Bucket label;RT;m/z;dummy;Name;Formula;S.aca_._H2O_1;S.aca_._H2O_2;S.aca_._H2O_3;S.aca_._H2O_4;S.aca_._H2O_5;S.aca_._H2O_6;S.aca_._H2O_7;S.aca_._H2O_8;S.aca_._H2O_9;S.aca_._H2O_10;S.aca_._Pinf_11;S.aca_._Pinf_12;S.aca_._Pinf_13;S.aca_._Pinf_14;S.aca_._Pinf_15;S.aca_._Pinf_16;S.aca_._Pinf_17;S.aca_._Pinf_18;S.aca_._Pinf_19;S.aca_._Pinf_20;S.bulb_._H2O_21;S.bulb_._H2O_22;S.bulb_._H2O_23;S.bulb_._H2O_24;S.bulb_._H2O_25;S.bulb_._H2O_26;S.bulb_._H2O_27;S.bulb_._H2O_28;S.bulb_._H2O_29;S.bulb_._H2O_30;S.bulb_._Pinf_31;S.bulb_._Pinf_32;S.bulb_._Pinf_33;S.bulb_._Pinf_34;S.bulb_._Pinf_35;S.bulb_._Pinf_36;S.bulb_._Pinf_37;S.bulb_._Pinf_38;S.bulb_._Pinf_39;S.bulb_._Pinf_40;S.sto_._H2O_41;S.sto_._H2O_42;S.sto_._H2O_43;S.sto_._H2O_44;S.sto_._H2O_45;S.sto_._H2O_46;S.sto_._H2O_47;S.sto_._H2O_48;S.sto_._H2O_49;S.sto_._H2O_50;S.sto_._Pinf_51;S.sto_._Pinf_52;S.sto_._Pinf_53;S.sto_._Pinf_54;S.sto_._Pinf_55;S.sto_._Pinf_56;S.sto_._Pinf_57;S.sto_._Pinf_58;S.sto_._Pinf_59;S.sto_._Pinf_60;S.tub_._H2O_61;S.tub_._H2O_62;S.tub_._H2O_63;S.tub_._H2O_64;S.tub_._H2O_65;S.tub_._H2O_66;S.tub_._H2O_67;S.tub_._H2O_68;S.tub_._H2O_69;S.tub_._H2O_70;S.tub_._Pinf_71;S.tub_._Pinf_72;S.tub_._Pinf_73;S.tub_._Pinf_74;S.tub_._Pinf_75;S.tub_._Pinf_76;S.tub_._Pinf_77;S.tub_._Pinf_78;S.tub_._Pinf_79;S.tub_._Pinf_80;;;;;;;;;;
479.48032_Da_543.45_s;9.06;240.7474;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1420.2018077133391;2826.9768589416367;2223.471827016687;1235.1638185529446;2768.774511511267;1673.8740518303798;1821.726144791864;1700.6697862782466;0.0;1753.4363633086393;1377.6647222751112;2505.014446227929;0.0;0.0;1168.6606527115043;1541.322009834476;0.0;1756.2347282183773;2699.1184970614336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
255.29177_Da_549.62_s;9.16;256.2990;999;;;5297.764996215985;8389.381947985723;4475.236652555759;6333.830991323044;4858.99857733216;5043.317773598833;4858.324336467794;4546.590694408987;4937.181436153292;4805.198297489489;4781.8203870883935;5011.12405365704;4847.2547040241725;4846.910032956763;5073.990133921004;4561.954116236678;5184.659194938073;4762.841400478969;4953.962526579984;4258.7672533505565;4515.781594776287;5086.345448358006;4651.298707065876;5075.5799186895865;5309.931977290933;4848.9298224297445;4629.288121009792;4791.086645793629;4986.30029883286;4983.697471115196;5154.9872777941255;4852.8515154376355;4809.214583333333;4956.61384881906;4910.1866183692655;4959.476591176674;4401.209131581966;4588.978345854438;5355.7740568960035;4941.688155525824;5015.906384269322;5292.686403508772;4874.178830734263;5210.917641105348;5069.135951661632;4842.373134575022;5072.8572486078165;5078.968399697407;4788.6978193146415;5014.742217617988;5204.989149305556;5296.690496321215;4706.2650356778795;4963.409008108011;5192.243544030254;5080.17319656409;5407.217498670965;5338.974405524705;5136.234963204076;4972.576470588235;4156.462571196094;4987.768987189173;4932.353171810596;4670.308686142525;4956.679331210191;4512.802589447306;5230.911272937143;4676.0;4337.9559495946805;4863.971510915294;5579.214420654912;4443.95331733616;4656.627370143664;5010.978967434472;5223.111497210064;4617.43001860992;5263.283313627818;4947.125738396624;5053.798227821074;4875.873583993987;;;;;;;;;;
284.19562_Da_569.14_s;9.49;285.2029;999;;;1826.1883781382644;2150.1936193268743;1645.4737473936943;2598.942870306381;2181.7035769934287;1911.9579957468497;2006.5630796880514;2329.323621393924;1920.4383800164076;1672.9875599079537;1813.9031629538222;1947.1376454825745;2137.838037357506;1930.8741904277822;1805.6041362942872;2317.2847453730315;1904.0327140549275;2079.287887475967;1967.5312162303483;1967.6848700145324;2436.723278329956;2636.667653564744;2340.0874822797996;2450.5825671823072;2629.4864686008846;2309.3366891739424;2374.510368088658;2422.0989994554857;2879.34399609074;3084.9227996178734;2069.8737126339292;2050.6735907846282;2130.018333333333;2286.466784446236;2156.1336073282014;2464.5389916199183;2191.0135531555743;2629.378488629024;2442.163287175795;2214.683976677733;1851.6561357394398;2096.232894736842;1803.312740703327;2452.680450380438;1904.4149043303123;2193.360756251136;1934.1840878884234;1814.4762739839077;2003.5929387331255;2395.2820678294242;2083.081163194445;2682.268398424149;2301.516819571865;2286.6056006000645;2317.4221862056547;2163.737302977233;2419.810676864507;1949.0207888366797;2270.7565100481174;2454.9719642242862;2640.396663954434;2397.7246556186005;2201.9628363660736;2863.265263907492;2337.001305732484;2601.5379019908114;2812.4840522143572;2130.0;2525.7708200939287;2772.3345148573885;2618.420305065771;2213.8709526629063;2658.2988151248605;2506.00597299444;2833.1686324300845;2498.1264503600614;3971.409416006047;2910.4464135021094;3320.604604818334;3131.497807763203;;;;;;;;;;
328.22168_Da_575.69_s;9.59;329.2290;999;;;1481.7052745878714;2038.2799273329936;1283.921463322171;2099.626276587576;2160.778605785516;1903.9581714968629;1933.5212619146955;2022.2056739851926;1692.903447236686;1492.975448552693;1296.5501071637332;1661.6274354711134;1839.7687130888617;1717.635737592025;1558.683912527547;1688.3074573432089;1862.4503904146475;1561.659257260431;1758.9910412381917;1750.336541256257;1868.8517160410433;2103.3592989620556;1879.1779876684486;2367.2144941716288;1972.6810630072096;2279.990279634098;2205.5419111700025;2291.5335897086848;2512.7042682353826;2373.468339371654;1957.3194052585118;1689.6568029458974;1912.2229166666666;1978.6302807842062;2144.809376197276;2446.5250017314215;1937.3845523525458;2512.2224903967094;1943.4959730756996;1980.5418297738795;2030.2478222042496;1634.4254385964912;1796.1282277921587;2074.2601796461295;1671.462235649547;2120.284552711167;1977.9439088813742;2051.4873461247507;1633.8691588785045;2197.6077985157003;1974.5308159722224;1890.3383043407869;1932.0570846075432;2105.4423331071184;1959.0941473077617;1804.7412893003086;2089.735119098657;1797.404563576819;2076.350304273988;2322.9962504299965;1768.4043938161105;1780.0022181859097;1386.9859924265272;2346.179623255735;1878.2987898089173;2117.2150563831265;1909.5751217938925;1756.0;1875.6821612908225;2004.3957001358199;1775.5665057374756;1729.555018853813;2046.4194111815707;1799.44864177919;2391.0292024457885;1775.2061169997573;3321.0611904715756;1952.2573839662446;2455.164798405751;2416.9903183664705;;;;;;;;;;
204.18601_Da_576.41_s;9.61;205.1933;999;;;0.0;459.05338475267723;0.0;0.0;389.86525303163745;465.1326385349479;0.0;0.0;0.0;443.2798242123294;0.0;328.5466754911298;0.0;0.0;370.38033565011017;478.4071732383033;0.0;0.0;0.0;768.5940901017277;509.30653929042427;712.5530712948784;636.3882901501306;521.0504563167394;591.1248650343074;557.5817812570516;734.0616406532326;552.1367751157092;603.7334185351551;636.4411398907695;567.2737091721046;0.0;389.7391666666666;755.0917136927326;559.4170178677161;507.7693399819932;280.27070256805257;460.8872760648605;582.5043952915962;530.5789934426771;1014.5760838430303;1078.2820175438596;806.7181640255067;1383.2318591747844;942.5458207452166;969.3343469566511;1060.0816635542321;876.4937762189671;880.0311526479751;1158.437477710035;1350.3663194444446;1314.814513662775;929.0825688073394;765.2986748580205;1240.0960561858456;1135.5553665248938;960.1184298526914;1217.5593051402536;1192.8948839513162;1064.753216374269;3775.9198535394626;4094.1096233906096;4019.3176167018532;4110.224452771326;3960.580414012739;4840.965265209522;4680.114749367691;4233.0;3991.241998233024;4585.014774571835;4188.10754268122;3893.7785222350344;4053.956853550692;4632.908816521049;3876.052791606803;4230.188850230601;5129.684647142054;3983.6603375527425;4224.225579160884;3996.1216915120176;;;;;;;;;;
148.12444_Da_576.46_s;9.61;149.1317;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.5992572259002;0.0;0.0;715.2426856137594;684.4957573508325;39.634808958239;0.0;48.11684534769665;608.5675878028859;122.21324261845245;0.0;55.15161061395462;497.31904447172127;458.51666666666665;597.8274129088695;516.3849395701995;606.8462843687236;0.0;0.0;125.2112251561375;0.0;1029.9152470976765;1405.1671052631577;1055.0970389544793;1418.4884061376083;1048.823766364552;1220.80245913831;1116.969430845068;819.476961694519;980.7642782969886;1288.7478898833278;1285.2361111111113;1331.1912068934503;945.3822629969418;1027.7531521234419;1290.449342697641;1207.13765323993;1043.7524394217412;1300.8903602449097;1174.4895626945938;1172.123288613691;3685.362896663954;4254.027614807194;4214.345497805033;4367.113481069533;4295.029426751593;4672.357545593763;4506.8180475632735;4215.0;3837.0349210285663;4404.069864511213;3924.2180940386233;4239.284240705538;4119.442274708502;4121.58443208896;3848.8943499615757;3948.1762602152276;5031.3761944449825;3725.1181434599152;4381.578271235899;4084.562357952004;;;;;;;;;;
503.30963_Da_576.50_s;9.61;504.3169;999;;;146.56579250435982;465.2708120856706;0.0;0.0;171.80502675970465;257.1372080352906;256.6898167463654;0.0;0.0;0.0;276.62551146327206;192.0895898238874;238.90200521906334;0.0;220.46448550601795;275.5112738738443;0.0;254.42763180085677;126.93749782131279;753.894203132569;340.93209816977065;533.3083546026885;426.4801106765274;402.5800367752492;420.1289749573334;444.7109753345716;448.7175577773572;445.9140688810237;266.42486890822636;444.21950647992935;416.45093728904504;0.0;439.75916666666666;528.6757345500077;402.01020514785273;419.9511392755731;0.0;300.6267124451848;362.56815632168514;431.76671126306917;1140.5763534347673;1447.9473684210525;847.7725235178989;1664.1090166452802;1002.6626384692851;1186.413657472442;1247.1548982990967;674.1399834949453;826.8971962616822;1250.0964964420968;1527.3033854166667;1484.4302649804818;1033.400611620795;514.4572275600957;907.5301638753828;1138.8091068301226;1274.5823058323185;1197.883917129432;1111.2212708746108;1134.0963880288957;3631.43572009764;3841.16744088856;4098.854126872424;3449.810169721426;3961.6158598726115;3575.841570374495;4275.019911391761;3650.0;3713.064525628904;4332.984364130254;3209.896655471593;4142.01576864346;3255.853283189879;3932.549356632248;3463.244478599352;3925.0259729751597;3850.4143973019595;4368.835443037974;3407.3799864773496;3648.1774906494393;;;;;;;;;;
376.22461_Da_576.50_s;9.61;377.2319;999;;;0.0;129.52973610402856;0.0;102.35990171235507;135.4616557143825;0.0;0.0;0.0;0.0;0.0;0.0;98.66896963631375;89.30916082955639;0.0;0.0;0.0;0.0;0.0;0.0;244.64811884385594;0.0;123.9222732686745;0.0;0.0;101.91808017832885;164.79137664682094;0.0;0.0;139.3230965850358;78.52956974711152;0.0;0.0;0.0;0.0;124.56654244017972;0.0;92.71312214228354;123.78746983037021;0.0;102.03442181589944;189.54823164670003;202.93201754385964;166.2701559441884;287.9284668630605;268.37865055387715;297.6780644201689;224.26908258887264;225.8313045870298;214.7497403946002;204.30022247507767;220.35720486111114;362.6267786792351;192.33639143730886;114.96899667821552;271.6735458310823;0.0;266.51371049337195;229.16040153780438;207.05986413812622;135.33102855177157;799.7502034174124;1019.0852394194139;963.1544519285546;984.5575204733888;886.3416560509554;906.4079423639147;1189.8970990137666;907.0;939.3529147356511;1234.3027793421008;1080.5817940106353;889.6012340677491;1126.5538858554546;1181.72746624305;747.4003140766481;998.619208673841;912.5040993933285;912.8122362869198;1108.410875057827;1038.0141376903669;;;;;;;;;;
1010.51318_Da_576.53_s;9.61;506.2639;999;;;0.0;426.93001019887816;417.01769128704115;651.6081548030407;589.2031366438589;551.9878732490905;609.3774511377129;652.6256382435537;710.9105794505182;455.6556568680036;412.82662206923425;561.5733910151899;568.2295357780525;0.0;515.8868960840821;505.1040021020479;620.4520395799677;856.4999156744359;793.3593613832049;1167.5910221217503;595.0624658239249;0.0;639.7201660147911;659.2659457818114;748.5316777541708;626.4329728697645;795.606442842147;611.8870473727198;795.6082094461254;736.0682059878512;0.0;611.5182324615239;621.0816666666666;714.9391262585548;313.6812023266344;0.0;606.3651321719464;499.57086038685117;696.8276878254609;721.7592785293097;0.0;1227.4644736842104;996.5945766778206;0.0;0.0;1210.0559586177262;1032.731775433638;1012.88694037549;0.0;0.0;1137.607638888889;0.0;1019.2742099898062;0.0;0.0;0.0;1052.67340044244;0.0;0.0;0.0;1779.5968266883644;1986.9549129603138;1841.3246875104721;0.0;1654.6424840764332;1849.0269386050395;1904.0561185517138;1456.0;1390.8873630205992;1905.3068208169077;1761.9170514973414;1805.546012652311;1940.0056018001292;1739.535885623511;1898.9182398342746;1654.1932518812202;0.0;1663.1122362869198;1531.8747375538237;1647.7892589344835;;;;;;;;;;
132.09251_Da_576.55_s;9.61;133.0998;999;;;311.3185811588957;316.0525560938297;0.0;0.0;283.0377684438724;0.0;245.2118168105523;281.178931580291;0.0;222.76498780213507;282.96044684029357;0.0;312.58206290344737;236.6946826476906;345.0269198169181;299.00448327393957;239.64549676898224;0.0;257.27510719141077;343.3473599224931;0.0;372.8732686744938;323.19195887205586;371.8654835607888;417.8641287311483;0.0;117.49462236065462;97.37081404846174;347.08560903640495;0.0;64.15595520398803;0.0;0.0;413.79472050222125;52.09146320225697;461.6084908927211;0.0;132.62943196111092;309.21728647254827;128.88558545166245;599.3230214493926;537.4956140350877;369.4892354315298;584.0834613507799;529.2426988922458;521.2052752483102;433.2222278302125;438.24688810948356;427.2855659397715;530.0762529083097;593.7703993055557;655.0677292270053;443.3516819571865;430.8434117941208;612.4364847830002;408.8866983571012;467.2353334590914;555.5403673643742;433.6753821115199;516.7184726522188;1408.2115541090316;1636.8076768521048;1681.1621259341175;1612.9984909883178;1798.5694585987262;1979.1604134762633;1745.108825176962;0.0;1614.638808376087;1807.2949945340708;1685.7075986565912;1753.8721368693323;1547.0930748532676;1559.7976171564735;1685.9960573356946;1598.422105348329;1909.452638923885;1847.7852320675104;1748.2346891569696;1904.9654073981283;;;;;;;;;;
146.10910_Da_576.55_s;9.61;147.1164;999;;;116.61074002171695;245.58837965323818;170.5047703291843;275.87241802963985;316.0771966668925;164.56781314258598;200.34327160691933;348.6203727342354;205.76125500175795;191.26286831496446;207.9970448788725;171.09619202892702;210.99289245982698;223.90037547754514;227.0784200711985;189.0135483553118;247.30539849219173;182.04735723681992;260.67521874019593;346.49733570159856;326.2908424201486;339.6798026203846;268.7713197492698;276.4309789301439;200.4388910173801;284.4344309246498;425.21863330522626;279.94109038932754;274.97979589151805;290.676616377368;407.44659269901166;238.22196204324425;221.96374999999998;304.4904547091817;98.52081083905122;253.3217328069811;183.29490814336515;291.78475031444407;215.58106592100197;293.21470690253204;425.11395305733885;545.1741228070175;450.57159542900433;540.6003867632973;518.5075528700906;462.09952238509976;486.82800854657717;408.06151571418746;411.78816199376945;519.0329976393865;587.2573784722223;683.1420604795914;533.5433231396534;440.133835768118;611.2654781199352;427.3245600867317;557.5600637936652;502.30108215862174;433.6753821115199;501.06033711730305;1502.8384865744506;1672.3450082780125;1859.8468885090983;1758.532189423354;1735.407261146497;1751.7097313100376;1874.2535010439478;1624.0;1543.0786614380706;2018.3973896047967;1607.2232367758188;1631.273333541089;1561.4180107315385;1825.2731056393964;1431.7930435363694;1695.2323974431588;1758.2088655437753;1666.2780590717298;1629.0631650119212;1873.5456969523436;;;;;;;;;;
172.12432_Da_576.59_s;9.61;173.1316;999;;;278.1540587673982;306.72641509433964;0.0;238.42367350072948;308.3679967481878;227.42357510676814;299.4714528707596;292.5920985448047;273.25965611344577;338.64778448708415;333.6399298564655;315.9506368141536;286.9056791649499;223.90037547754514;212.74822851330734;256.2895570919482;303.1132539041465;257.71764428104024;285.6093700979538;434.69665751655094;315.83280259899;474.6665645737621;350.95759107755896;447.554918267852;300.09212496952387;84.65310444186007;317.7949785754849;370.67298529812143;351.97413874114307;337.5599415995241;393.9400758139615;394.1713908035124;339.71916666666664;519.7529373424127;379.3617428860019;459.35674215665904;281.33637063865353;287.3637692490737;327.7267719304121;424.24838544505553;672.7318741680568;678.9995614035087;590.1564177031378;756.8405414686162;505.6253776435046;649.0886314432564;730.7890105822777;411.41544598033147;551.2647975077881;568.7276463495406;832.5811631944446;754.4976524132472;646.5545361875636;624.7810122513126;692.064937871421;694.1312651155033;558.6751839212525;532.3928520575254;523.4013232380413;795.2095975232198;1786.7192839707077;2139.556394965682;2012.3826614389598;2208.3636209498295;2126.805796178344;2177.1896143672557;2205.393695574681;1967.0;2046.0154687911713;2311.3558154172324;2213.486495941786;1943.343014740254;2419.8909537222075;2038.066687847498;2062.9552273714457;2222.427575046525;2400.9949024092416;2281.502953586498;2333.6792640831286;2441.4278709354144;;;;;;;;;;
120.09361_Da_576.62_s;9.61;121.1009;999;;;886.8835181468197;1025.8755099439063;966.5360775889303;816.3826307302464;756.6029063071608;1134.832211462416;828.502904457781;1246.1103203982639;968.9286611193893;1271.3355364465285;1098.055465350393;965.6962985681771;1000.2626012910315;927.5872698355442;914.9276148499746;968.5609511766543;992.5044089929995;1470.6355786420213;1023.4335761843344;1164.4410463426448;652.5816848402972;822.0915092734389;643.0520418794514;594.5459943656269;671.526906063878;887.1645345506935;851.5562630138872;582.0119112442145;695.3933504989944;758.3377854683754;937.5773804372285;647.128731942215;681.5224999999999;639.0953499939967;679.4538678555257;621.4826511531269;648.9918549959848;572.5170479654622;684.8509619409608;741.092116347059;725.3232910411297;785.4017543859649;546.0229812488162;1080.0255552945005;731.0634441087614;722.1648349832257;495.5799727451673;550.0445636476171;552.3717549325025;812.7835877927415;699.0642361111112;773.2138732483046;651.9877675840978;637.5553452155589;727.1951377633712;662.6784421649571;661.266235659287;538.1797308842375;847.7951103877724;644.2204334365325;2052.2851912123674;2361.142108562519;2483.064475051104;2464.1501212295902;2296.6189171974524;2280.164798830572;2667.8861672692706;2247.0;2091.3704914983646;2480.453142081028;0.0;2489.464956838792;2063.8139761766142;2322.1357903097696;1971.702863443483;2392.897871996116;2423.681468416258;2260.39746835443;2308.2251521298176;2222.6535907943953;;;;;;;;;;
160.12441_Da_576.63_s;9.61;161.1317;999;;;115.54091671876542;148.1820181030087;70.87246477538383;132.31889733548337;138.7655985366845;158.85365296402398;146.083635546712;120.35703344396221;0.0;99.00666124539336;175.2665454309281;227.77836607532004;142.89465732729022;135.40641755070587;144.40423800644177;139.89138324602172;106.14435245018848;186.43404054373124;143.9380555652386;205.79841756822216;106.67200617581781;191.41565424536327;187.69567370920083;149.18497275595067;148.34742781512313;229.1277360226346;261.84515840374456;141.63027497958072;228.5387636965061;215.6632960219182;204.84883942326;186.64813520913984;197.9958333333333;123.80381125538156;114.37473442234683;263.4546021192603;165.17855094314885;191.20743107726827;119.7672588450011;195.47647126835471;259.6701208107972;303.84956140350874;239.14164404318456;287.9284668630605;223.2910372608258;313.7978152010445;245.05499756052424;260.4885840038512;244.63759086188992;204.30022247507767;357.13064236111114;299.45953336091674;258.6218144750255;200.90541843768975;265.8185125157573;240.77678258694021;297.7370740658172;204.855510465613;287.5831446362864;320.99177846577226;995.1090317331162;1030.5826113513253;889.0656479340505;694.5926516217637;686.5006050955415;925.6450647361826;883.0405187486209;784.0;947.4160298835966;1075.9759830390565;784.8436188077246;853.1255570444702;769.4536986042706;790.2285941223194;687.6517424571487;943.9003479245894;862.0895082666253;796.7320675105485;985.7683356464182;1018.2313570393172;;;;;;;;;;
505.25547_Da_576.75_s;9.61;506.2627;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;599.8648227829028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750.8872591591881;901.755827803301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;910.5643466671282;0.0;0.0;0.0;0.0;932.2239767296904;0.0;0.0;0.0;0.0;1069.3588097524812;0.0;0.0;1286.8639641430664;1183.0130916414905;0.0;0.0;1015.1228938862527;1078.1765316718588;1134.142316118404;1175.6002604166667;1207.1962438611956;0.0;1139.2382398114084;969.5935170178283;1039.027737469769;0.0;1061.3135768190234;1319.4314675912822;1356.6656002751977;0.0;0.0;0.0;1654.8945556893132;0.0;1706.4459139635248;2046.4464021999288;0.0;0.0;0.0;0.0;0.0;0.0;1664.1284511517078;0.0;0.0;1619.5687399453413;0.0;1625.5921497455606;1703.6465219492118;;;;;;;;;;
186.13965_Da_576.79_s;9.61;187.1469;999;;;0.0;0.0;0.0;142.30522920985948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.996852249431;0.0;0.0;143.30191557891166;169.7918315734157;0.0;0.0;0.0;281.3978362667528;191.38212872720254;226.82201803641314;192.13817486208134;0.0;229.8818919577862;193.00907812744094;0.0;0.0;213.8731745822918;167.60788766920817;230.73633011960604;135.0743083750354;160.48083333333332;170.64849659525566;200.4388910173801;167.75528083662303;201.41126534358148;228.78577013291635;180.73968152972893;311.47349817485093;289.2527928019006;405.8640350877193;235.03620809394533;515.9208038893206;286.6283987915408;415.8895701465898;257.0889483335857;249.30881645003782;254.60020768431983;348.9668664979705;307.1974826388889;346.25008544855996;312.95412844036696;281.0353252134157;286.8966324509274;314.52822950546243;288.8161130451186;302.0750747543785;345.0997735635437;307.5705194358445;938.1293734743693;1194.6814652886053;1020.9001373948595;1170.884755590973;1095.501719745223;1129.3322427954893;1290.3429580214222;1260.0;1109.6862222359998;1318.3129161559611;1143.141792611251;1190.525569509801;1289.2442290443896;1135.2434312946784;1020.0710681947276;1303.7820859292824;1220.0331052662182;961.354852320675;1278.4906231094978;1042.6689096082607;;;;;;;;;;
994.54469_Da_577.18_s;9.62;995.5520;999;;;0.0;1109.8107789393168;513.5685853288684;938.7151961913538;0.0;917.6941246770593;944.3263583555312;851.8372798059739;791.4731872289843;799.9288198349395;911.1748717282587;624.553584400071;839.50611179783;725.0107396415748;604.0726902864892;810.5157243032862;834.9292878298331;410.1548891962087;893.0959668142365;1900.4853867269496;1105.414809096465;1561.1993534116045;1259.44907684162;1261.4905784510534;1223.0169621399464;1186.2721702452657;1490.5032093751615;1214.9222025592157;1142.6938184825306;1415.876421709115;1035.4996278538417;998.321933717307;1136.9129166666667;1178.9245810534983;976.1487234857719;1227.2030611538194;1010.2533309297103;990.2997586429617;1057.2182576226915;1277.0413425168888;2787.345094272861;2538.2956140350875;1965.4774606982764;2648.9418951401567;2118.0443101711985;2285.7806607281564;2449.4559800804186;1707.1505054672994;2215.0218068535823;2869.037718866226;2665.996527777778;2806.2633614564033;2455.820591233435;1952.1503375361647;2363.09144606519;2225.5583687765825;2146.606245605611;2386.5088281361245;2623.908611661477;2515.367629858961;3038.236777868185;3446.0759326828797;3654.3213029053986;3476.27084216416;3292.7178343949045;3530.5777530279825;4058.6749842983486;1999.0;2577.1731791620814;3514.424056713154;4308.677721802407;3689.109445604413;3151.485893219619;3560.677077045274;3251.408633766581;3135.81163524557;4508.324811505437;3267.12911392405;4133.979182235507;4048.487875588325;;;;;;;;;;
524.23158_Da_577.37_s;9.62;263.1231;999;;;1471.007041558356;1046.6002677205508;1192.5062551336325;0.0;1177.304959013617;0.0;1343.9694470297504;1334.3029742149604;1310.7754022334211;1086.8231223073863;998.8081444437228;1303.690003067039;1223.5355033649225;1193.069143616062;1006.4203763349719;1033.701213604191;0.0;0.0;0.0;1568.6879379945099;1057.3078259191354;1131.897192445125;1133.948419272746;1123.2750889859815;1132.4231130925427;1161.44059294232;1148.090309924111;1063.3335488701334;0.0;0.0;0.0;0.0;0.0;992.6611893449513;0.0;1027.9232980123277;1106.1634572837968;0.0;787.1975285903254;0.0;1418.8726010547778;1241.7245614035087;1256.263400467201;1355.0266216045254;1288.2175226586103;1159.5474061709829;1178.2331802351991;1272.25754762396;0.0;1394.7631404649899;1481.7122395833335;1374.4724675745201;1034.487257900102;1358.7245061970925;1358.3677291554116;1221.2371945625887;0.0;1313.6214936636766;1085.9139541466175;0.0;0.0;1280.3891469628534;1342.314801782782;1416.7485037047084;1233.2160191082803;0.0;1566.2931201303663;1382.0;0.0;0.0;1427.5054226140498;1416.4721244040015;1387.472360781105;1461.6646544876887;0.0;0.0;1620.829104723509;0.0;1541.1307782641188;0.0;;;;;;;;;;
262.11544_Da_577.48_s;9.62;263.1227;999;;;0.0;0.0;0.0;1113.4760039929356;0.0;1581.6795374259652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1534.168887991384;1638.4262151313794;1498.3158224979957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;915.3771872122089;1251.7847834315687;1081.646893877763;893.9463317911434;963.9270833333333;878.8955249481141;1164.130960259134;0.0;0.0;974.8263249141654;997.3346282001909;1163.1924087012535;0.0;0.0;0.0;0.0;0.0;0.0;1084.149565100355;0.0;1162.3052959501558;0.0;0.0;1208.3660076633867;0.0;0.0;0.0;0.0;1199.8692572839675;0.0;1128.476259552788;1143.0438940488475;1485.541090317331;1279.3439313326796;1328.1507657250093;1379.2625510775022;1490.0065923566879;1655.5241194486982;0.0;1257.0;1353.5954554613513;1544.4940537317386;0.0;1446.8685219234007;1619.7409639502132;1547.4018745035744;1556.7218751044138;1550.0169593009143;1850.2154943500086;1544.9215189873416;1234.5244297355966;1572.1492152687058;;;;;;;;;;
317.29227_Da_579.28_s;9.65;318.2995;999;;;944.6539765062024;437.29238908720043;551.5726606432047;746.4783076096138;647.5727931711943;691.4133816060036;444.51163387785226;593.4846821547102;544.3419444490951;1117.2001660985866;471.95268558810153;586.7654683691424;516.8767683010576;1144.024299463838;582.0262417358874;688.7781846846108;714.5594036079699;968.3603400006747;513.4168438665598;1172.8409817535928;801.0858503007495;1178.368044920878;1306.095338946865;540.7955262403211;1153.9391522413011;873.6200378399959;947.7899537092806;1021.2870609855703;741.8343826940064;998.6148272319256;1489.0934865767747;1727.7231989424984;1383.8866666666665;1603.8727980652134;1097.317996586674;1453.503809128056;1335.2820924630032;1425.7663935819426;2089.3942702141553;1353.2986472424557;414.15740787544865;1442.4627192982455;525.4958015026201;863.7854005891814;835.1943605236658;773.7480374820275;947.4001244973839;858.6061481328657;857.8920041536863;905.5469320516956;1990.8133680555557;1802.606019176456;719.3598369011212;2033.4415473086403;1377.1038357644518;1283.0582603619382;2335.06154716787;1222.1888082016233;2079.801302009623;2017.66260749914;194.34133441822618;214.26920418562037;223.35595321872592;266.81178046423304;194.66382165605097;269.31971321174996;185.43850893721037;0.0;288.2563665390517;264.9550468744824;1368.3577875734677;509.64626507525946;1516.396783685544;965.8349483717236;1789.1981355875573;3453.6019419046847;741.0944895625375;925.4755274261603;877.0098573004519;665.632384258845;;;;;;;;;;
